marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	34562454	R2F3MMAAZ4ZLR0	1419601806	366185299	The Book of Two Guns: The Martial Art of the 1911 Pistol and AR Carbine	Books	5	4	4	N	Y	original, informative, thought provoking	It is refreshing to see a book published in this format - hand written notes (well printed) by a student of the martial arts. This book is best read in small bites because of the density of material presented, and the format adds to this method of reading. A great change from the usual highly edited professionally packaged slick contentless dribble.	2005-10-13
US	24821242	R3ORKEXHWTMOIC	0646160281	663580570	Give Your Dog a Bone: The Practical Commonsense Way to Feed Dogs for a Long Healthy Life	Books	3	37	40	N	N	Redundant...	After reading many websites on the BARf diet, I was rather disappointed in this book.  Our dog trainer recommended it so I purchased it(rather expensive).  The author repeats over and over what could have been said in a few chapters.  Commercial dog food is bad and bones are good pretty much sums it up.  It would have been nice to have an index to look up specifics, like the actual diet.If you do a search on the BARf diet on the web you'll get precise, comprehensive information for no cost!	2005-10-13
US	44158600	R11XDRJBKJA944	0930313046	730948981	Points of Issue: A Compendium of Points of Issue of Books by 19th-20th Century Authors	Books	5	10	13	N	Y	An excellent pocket guide to carry with you to book sales.	Bill McBride's pocket guides are justly rated as must haves by every bookseller and collector I know.	2005-10-13
US	52011976	RXLAOT9H0OICZ	0743211235	165262901	The Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less	Books	5	5	5	N	N	please Ms. Terry write more novels	There are so few books now that have absorbed me more then the biography, The Prize Winner of Defiance Ohio.\\" The book tells the life of a poverty stricken, immense family who relied on the wit of mother, Evelyn to keep money in the house through her multiple contest wins. Written by Terry, the 6th of 10 children, she gives a compelling first hand account of living on a string and hoping each mail day would bring a fantastic prize. Obviously the author has picked up a lot of her mother's creativity and writing talents. I enjoyed her cartoons before realizing that she was also the author of this book. This is a great gift to give to any coworker, I read nearly half the book on various breaks at work, and now many people have asked to borrow it next.	2005-10-13
US	52865216	RTDP0LELKESZJ	0152047646	214714579	One Monkey Too Many	Books	4	0	1	N	N	Charming	Illustrations are warm and fun.  Rhyming is done very well. It is not the sometimes stiff and unusual vocabulary you can get in childrens' books that is used just to get a rhyme. <br /> <br />I did not give it 5 stars b/c the story was just a little bit awkward.  It wasn't always evident why one more monkey would have been the cause of the problem as opposed to it just being attributable to the rowdiness of the monkeys.  Never-the-less, it is an above average and fun to read kid book.	2005-10-13
US	12086935	R2DKEAH1VF55M8	1582433380	277126951	Jesus Land: A Memoir (Alex Awards (Awards))	Books	5	3	4	N	N	Took my breath away	Since I'm not a writer, I'll just paste in the review that got me interested in this book in the firset place, being as they said it better than I can:  <br /> <br /> <br />  <br />EDITOR'S CHOICE Scheeres remembers her adopted brother in Land <br />  <br />''Life may not be fair,'' says Scheeres toward the end of this marvelous remembrance of her adopted brother, David, ''but when you have someone to believe in, life can be managed, and sometimes, even miraculous.'' What a miracle that Jesus Land's lovable duo - bound together by the pain of childhood in an Indiana home ruled by loveless religious zealots - survived their grueling stint at Escuela Caribe, a Dominican Republic reform school/holy-rolling nuthouse that nearly sucked dry their fragile teenage souls. In a spare voice teeming with furious dignity, Scheeres recounts that awful period as she honors David, a gentle, goofy black youngster whose restraint in the face of racism and religious bigotry both inspired and humbled her. Jesus Land will break your heart and mend it again, but it won't stop haunting you. Grade: A	2005-10-13
US	24135329	R1UB948IF27BT9	3899550773	39635013	A Book Designed to Help	Books	5	0	3	N	N	GREAT BOOK FOR ANY ARTIST!	Excellent book for artist wanting to know what is currently design or art in the world. Not that it is an end-all for good design but it is very inspiring. A+ in the way I process art.	2005-10-13
US	12275130	R3U4OZE112FOIC	0312491506	419590562	Fuzzy Bee and Friends (Cloth Books)	Books	4	1	1	N	Y	Very Good	The simple story line is enjoyable.  I liked my little one seeing the bright colors and feeling the different textures.	2005-10-13
US	30635251	R2W9ISG79IU9IK	0826415156	659769449	The Daily Reader for Contemplative Living: Excerpts from the Works of Father Thomas Keating, O.C.S.O	Books	5	30	30	N	N	meditation for a day	This wonderful book provides a biblical quote for every day and a short meditation on it. It provides something to ponder during those free moments during the day when you wish to turn your thoughts to God and refresh your spirit for the tasks at hand.	2005-10-13
US	31845955	REB616275807V	0785398228	179542133	Story Reader Module	Books	5	2	2	N	N	Kathleen's review	Was purchased for my 4 year old twin granddaughters. <br />It is wonderful. They were enthralled with it. They had 3 books, Lion King, Little Mermaid  and Beauty and The Beast.  <br />They listen to them over and over. It is easy for them to <br />use, reader snaps in easy and the reader tells them when <br />to turn the page. So easy to use.	2005-10-13
US	49263512	R3MKXKE909RL76	0140195017	612933632	The Monks of War: The Military Religious Orders (Arkana)	Books	5	23	24	N	Y	Tough knights in shining armour	This is a very good introduction to the history of the military religious orders: Templars, Hospitallers of Saint John (today Knights of Malta), Santiago, Calatrava, Alcantara, Teutons and others. The first ones, Templars and Hospitallers, were founded in the XII Century, after the First Crusade, in order to protect pilgrims in the Holy Land and to provide humanitarian and medical services. Soon, these monks became more warriors than anything else, true machines of war which came to be the first organized and properly trained and disciplined professional elite troops in the West since the Roman Empire. The West and Islam lived then (and still do) in a permanent state of threat and holy war. Although these warriors made vows of poverty, obedience and chastity, they soon accumulated enormous riches, fighted one another and their discipline, especially in sexual matters, relaxed.<br /><br />The first part of the books tells the two centuries of Christian occupation in the Holy Land, which the Islam had taken by force centuries before, and where, despite some resounding successes, the Christians ended up being totally defeated and expelled, to this day. The second part tells the story of the Crusade in the Baltic, performed by the Teutonic Knights against the pagan Slav Prussians, terrifying cannibals adoring spirits in trees, as well as snakes in the woods. These Teutonics founded what was probably the first \\"modern\\" state: Prussia (the German one). This story is practically unknown, in spite of being totally fascinating. The third part is the Reconquest of Spain, where the orders were crucial in defeating the Moors. Then come the stories of the Hospitallers in Rhodes and Malta -also wonderful- and then what became of the existing orders today.<br /><br />One striking common theme during the thousand years covered is the permanent and bloody conflict between the West and Islam. In spite of the torrent of names, places and dates, this book is an incredible collection of adventures and improbable deeds, especially the sieges of Acre, Rhodes and Malta, as well as the Spanish Reconquista and the Prussian episode. The tone of the book is apologetic, the author himself being a Knight of Malta, but it also vividly portraits the terrible atrocities committed by both sides. It fills a huge vacuum in the historical and political education of almost any reader, besides being an impressive saga of courage, dedication, violence, survival, glory, triumph, defeat and corruption at the same time. It really motivates you to read more about this subject.on of adventures and improbable deeds, especially the sieges of Acre, Rhodes and Malta, as well as the Spanish Reconquista and the Prussian episode. The tone of the book is apologetic, the author himself being a Knight of Malta, but it also vividly portraits the terrible atrocities committed by both sides. It fills a huge vacuum in the historical and political education of almost any reader, besides being an impressive saga of courage, dedication, violence, survival, glory, triumph, defeat and corruption at the same time. It really motivates you to read more about this subject.	2005-10-13
